,Unnamed: 0,Unnamed: 0.1,title,location1,location2,location3,area,orientation,room_type,price,url,ave_price
15513,15513,52022,整租·匡巷二村 2室1厅 南/北,嘉定,江桥,匡巷二村,62,南 北,2室1厅1卫,4600,/zufang/SH1686766553246203904.html,74
15514,15514,52023,整租·嘉海雅苑 3室1厅 南/北,嘉定,江桥,嘉海雅苑,76,南 北,3室1厅1卫,3500,/zufang/SH1711989883288944640.html,46
15515,15515,52024,整租·嘉城爱琴海 4室2厅 南,嘉定,江桥,嘉城爱琴海,145,南,4室2厅2卫,6000,/zufang/SH1713198439367442432.html,41
15516,15516,52025,整租·信义嘉庭二期 2室2厅 南,嘉定,马陆,信义嘉庭二期,93,南,2室2厅1卫,4325,/zufang/SH1714260756469383168.html,46
15517,15517,52026,整租·保利梧桐语(商业类) 3室1厅 南,嘉定,马陆,保利梧桐语(商业类),74,南,3室1厅1卫,3500,/zufang/SH1709115810628239360.html,47
15518,15518,52027,整租·宝菊清水园 2室2厅 南/北,嘉定,菊园新区,宝菊清水园,94,南 北,2室2厅1卫,4000,/zufang/SH1717786889043312640.html,42
15519,15519,52028,整租·宝菊清水园 4室0厅 南,嘉定,菊园新区,宝菊清水园,126,南,4室0厅2卫,4200,/zufang/SH1654343698651021312.html,33
15520,15520,52029,整租·合景叠翠峰苑 3室2厅 南/北,嘉定,菊园新区,合景叠翠峰苑,129,南 北,3室2厅1卫,4500,/zufang/SH1715349560563335168.html,34
15521,15521,52030,整租·嘉宝梦之湾(别墅) 4室2厅 南,嘉定,菊园新区,嘉宝梦之湾(别墅),282,南,4室2厅3卫,10500,/zufang/SH1693102232737677312.html,37
15522,15522,52031,整租·练祁佳城绿地家苑 2室1厅 南,嘉定,菊园新区,练祁佳城绿地家苑,73,南,2室1厅1卫,2300,/zufang/SH1705829334171779072.html,31
15523,15523,52032,整租·中冶祥腾城市广场 2室1厅 南,嘉定,南翔,中冶祥腾城市广场,100,南,2室1厅1卫,5000,/zufang/SH1660871950026670080.html,50
15524,15524,52033,整租·德华四村 2室1厅 南,嘉定,南翔,德华四村,85,南,2室1厅1卫,4000,/zufang/SH1703339102084005888.html,47
15525,15525,52034,整租·中童巴比尼 2室1厅 南,嘉定,南翔,中童巴比尼,50,南,2室1厅1卫,3200,/zufang/SH1685860468679245824.html,64
15526,15526,52035,整租·嘉宝小区 2室1厅 南,嘉定,南翔,嘉宝小区,76,南,2室1厅1卫,3800,/zufang/SH1706189064358592512.html,50
15527,15527,52036,整租·海伦堡爱ME城市 1室1厅 南,嘉定,南翔,海伦堡爱ME城市,70,南,1室1厅1卫,3700,/zufang/SH1717422412951191552.html,52
15528,15528,52037,整租·绿洲古猗新苑(二期) 5室2厅 南,嘉定,南翔,绿洲古猗新苑(二期),172,南,5室2厅2卫,7900,/zufang/SH1701559351245799424.html,45
15529,15529,52038,整租·河畔艺墅(公寓) 2室2厅 南,嘉定,外冈,河畔艺墅(公寓),84,南,2室2厅1卫,3200,/zufang/SH1709067282698731520.html,38
15530,15530,52039,整租·金隅金成府 3室2厅 南,嘉定,徐行,金隅金成府,92,南,3室2厅1卫,4200,/zufang/SH1686643680166805504.html,45
15531,15531,52040,整租·嘉隆国际广场 2室1厅 南,嘉定,徐行,嘉隆国际广场,55,南,2室1厅1卫,2600,/zufang/SH1717104610235121664.html,47
15532,15532,52041,整租·魔方社区 2室1厅 北,嘉定,菊园新区,魔方社区,38,北,2室1厅2卫,2900,/zufang/SH1694952632432459776.html,76
15533,15533,52042,整租·柳湖景庭 2室2厅 南,嘉定,菊园新区,柳湖景庭,125,南,2室2厅2卫,5000,/zufang/SH1694984964640079872.html,40
15534,15534,52043,整租·新城金郡（商住） 3室1厅 南,嘉定,嘉定新城,新城金郡（商住）,64,南,3室1厅1卫,3800,/zufang/SH1695078652909191168.html,59
15535,15535,52044,整租·旭辉华庭（住宅） 2室1厅 南,嘉定,嘉定新城,旭辉华庭（住宅）,74,南,2室1厅1卫,4300,/zufang/SH1695361559162781696.html,58
15536,15536,52045,整租·慈竹路永泰嘉苑615弄 3室1厅 南,嘉定,菊园新区,慈竹路永泰嘉苑615弄,97,南,3室1厅1卫,2500,/zufang/SH1695340076566839296.html,25
15537,15537,52046,整租·万达城市公寓 2室2厅 南,嘉定,江桥,万达城市公寓,79,南,2室2厅1卫,6500,/zufang/SH1695775060381401088.html,82
15538,15538,52047,整租·日月光伯爵公馆 1室1厅 南,嘉定,菊园新区,日月光伯爵公馆,47,南,1室1厅1卫,3000,/zufang/SH1710240457377710080.html,63
15539,15539,52048,整租·金地格林世界(春岸城) 3室2厅 南,嘉定,嘉定老城,金地格林世界(春岸城),140,南,3室2厅2卫,5200,/zufang/SH1710242468470980608.html,37
15540,15540,52049,整租·紫荆二村 3室1厅 南,嘉定,安亭,紫荆二村,88,南,3室1厅1卫,3600,/zufang/SH1710278578429493248.html,40
15541,15541,52050,整租·练祁佳城阳光嘉苑（慈竹路435弄） 3室1厅 南,嘉定,菊园新区,练祁佳城阳光嘉苑（慈竹路435弄）,77,南,3室1厅1卫,3500,/zufang/SH1710511505146904576.html,45
15542,15542,52051,整租·中房公寓 2室1厅 南,嘉定,江桥,中房公寓,76,南,2室1厅1卫,5200,/zufang/SH1710560162999173120.html,68
15543,15543,52052,整租·兆地生活广场 2室1厅 南,嘉定,丰庄,兆地生活广场,52,南,2室1厅1卫,5500,/zufang/SH1700839001516146688.html,105
15544,15544,52053,整租·明发嘉定中心 3室1厅 南,嘉定,嘉定新城,明发嘉定中心,57,南,3室1厅2卫,3500,/zufang/SH1711333318013747200.html,61
15545,15545,52054,整租·真南小区 2室1厅 南,嘉定,丰庄,真南小区,57,南,2室1厅1卫,5000,/zufang/SH1701859580721496064.html,87
15546,15546,52055,整租·丰庄四村 1室1厅 南/北,嘉定,丰庄,丰庄四村,43,南 北,1室1厅1卫,4600,/zufang/SH1710130820695457792.html,106
15547,15547,52056,整租·慈竹路69弄 3室1厅 南,嘉定,菊园新区,慈竹路69弄,85,南,3室1厅1卫,3980,/zufang/SH1710128594568609792.html,46
15548,15548,52057,整租·练祁佳城阳光嘉苑 2室1厅 南,嘉定,菊园新区,练祁佳城阳光嘉苑,77,南,2室1厅1卫,3500,/zufang/SH1709504588589039616.html,45
15549,15549,52058,整租·中星海上名豪苑(一期) 2室2厅 南,嘉定,江桥,中星海上名豪苑(一期),79,南,2室2厅1卫,3800,/zufang/SH1712701995162271744.html,48
15550,15550,52059,整租·万科悦城 3室2厅 南,嘉定,菊园新区,万科悦城,89,南,3室2厅1卫,4000,/zufang/SH1665942895309357056.html,44
15551,15551,52060,整租·上隽嘉苑(公寓) 1室1厅 南,嘉定,南翔,上隽嘉苑(公寓),51,南,1室1厅1卫,3500,/zufang/SH1665985553696292864.html,68
15552,15552,52061,整租·虹桥领御 1室1厅 西,嘉定,江桥,虹桥领御,44,西,1室1厅1卫,2600,/zufang/SH1666431533143031808.html,59
15553,15553,52062,整租·日月光伯爵湾 4室2厅 南/北,嘉定,安亭,日月光伯爵湾,216,南 北,4室2厅3卫,20000,/zufang/SH1666434940897591296.html,92
15554,15554,52066,整租·玉兰四村 3室1厅 南/北,嘉定,安亭,玉兰四村,109,南 北,3室1厅2卫,3800,/zufang/SH1710228488285323264.html,34
15555,15555,52067,整租·紫荆四村 3室2厅 南/北,嘉定,安亭,紫荆四村,109,南 北,3室2厅1卫,4200,/zufang/SH1717845520094855168.html,38
15556,15556,52068,整租·水仙小区 3室1厅 南,嘉定,安亭,水仙小区,173,南,3室1厅2卫,3800,/zufang/SH1712415432083767296.html,21
15557,15557,52069,整租·安盛苑 2室1厅 南/北,嘉定,丰庄,安盛苑,101,南 北,2室1厅1卫,5500,/zufang/SH1713539801862373376.html,54
15558,15558,52070,整租·嘉印象 1室1厅 南,嘉定,丰庄,嘉印象,94,南,1室1厅1卫,4500,/zufang/SH1688920743250755584.html,47
15559,15559,52071,整租·中星海上名豪苑(四期) 2室2厅 南/北,嘉定,江桥,中星海上名豪苑(四期),86,南 北,2室2厅1卫,7300,/zufang/SH1713875118591049728.html,84
15560,15560,52072,整租·季景铭郡 2室2厅 南,嘉定,南翔,季景铭郡,76,南,2室2厅1卫,5800,/zufang/SH1714110874983071744.html,76
15561,15561,52073,整租·江桥二村 2室1厅 南,嘉定,江桥,江桥二村,65,南,2室1厅1卫,4300,/zufang/SH1714112558677360640.html,66
15562,15562,52074,整租·旭辉·公元 2室1厅 南,嘉定,安亭,旭辉·公元,69,南,2室1厅1卫,3500,/zufang/SH1714135641383501824.html,50
15563,15563,52075,整租·富友嘉园 2室1厅 南/北,嘉定,江桥,富友嘉园,57,南 北,2室1厅1卫,3700,/zufang/SH1714161367189028864.html,64
15564,15564,52076,整租·保利湖畔阳光苑 4室2厅 南/北,嘉定,嘉定新城,保利湖畔阳光苑,157,南 北,4室2厅2卫,7500,/zufang/SH1714175298070642688.html,47
15565,15565,52077,整租·缘圆宝邸 2室2厅 东/南/西/北,嘉定,江桥,缘圆宝邸,72,东 南 西 北,2室2厅1卫,5300,/zufang/SH1714235497217261568.html,73
15566,15566,52078,整租·龙湖蔚澜香醍 3室1厅 复式 南/北,嘉定,嘉定新城,龙湖蔚澜香醍,107,南 北,3室1厅2卫,5500,/zufang/SH1709196063820218368.html,51
15567,15567,52079,整租·丰庄十三街坊 2室1厅 南,嘉定,丰庄,丰庄十三街坊,65,南,2室1厅1卫,5700,/zufang/SH1709410979365781504.html,87
15568,15568,52080,整租·嘉正国际 1室1厅 西,嘉定,安亭,嘉正国际,91,西,1室1厅1卫,5000,/zufang/SH1709540063919996928.html,54
15569,15569,52081,整租·嘉利坊 1室2厅 南,嘉定,丰庄,嘉利坊,55,南,1室2厅1卫,6000,/zufang/SH1706646666288824320.html,109
15570,15570,52082,整租·民主街24弄 1室1厅 南,嘉定,南翔,民主街24弄,37,南,1室1厅1卫,3100,/zufang/SH1706679734366109696.html,83
15571,15571,52083,整租·晶鼎大厦 2室1厅 南,嘉定,嘉定新城,晶鼎大厦,50,南,2室1厅1卫,3600,/zufang/SH1706885299449102336.html,72
15572,15572,52084,整租·恒大名都 3室2厅 南,嘉定,安亭,恒大名都,92,南,3室2厅1卫,5000,/zufang/SH1706921330756026368.html,54
15573,15573,52085,整租·金鼎香樟苑(西区) 2室2厅 南/北,嘉定,丰庄,金鼎香樟苑(西区),89,南 北,2室2厅1卫,5800,/zufang/SH1706964627859963904.html,65
15574,15574,52086,整租·绿地新江桥城一期 2室2厅 南/北,嘉定,江桥,绿地新江桥城一期,77,南 北,2室2厅1卫,6000,/zufang/SH1706974253078806528.html,77
15575,15575,52087,整租·南华小区 2室1厅 南,嘉定,南翔,南华小区,51,南,2室1厅1卫,4600,/zufang/SH1706966252817219584.html,90
15576,15576,52088,整租·合景峰汇(嘉定) 2室1厅 南,嘉定,嘉定新城,合景峰汇(嘉定),47,南,2室1厅1卫,3300,/zufang/SH1706987136613351424.html,70
15577,15577,52089,整租·金帝城市岸泊(公寓) 3室2厅 南/北,嘉定,江桥,金帝城市岸泊(公寓),128,南 北,3室2厅2卫,5000,/zufang/SH1706986972502818816.html,39
15578,15578,52090,整租·泰宸景苑 3室2厅 南,嘉定,丰庄,泰宸景苑,117,南,3室2厅1卫,8800,/zufang/SH1707264513998323712.html,75
15579,15579,52091,整租·嘉隆国际广场 2室2厅 南,嘉定,徐行,嘉隆国际广场,51,南,2室2厅1卫,2600,/zufang/SH1709772115525238784.html,50
15580,15580,52092,整租·永翔佳苑 1室1厅 南,嘉定,南翔,永翔佳苑,56,南,1室1厅1卫,4300,/zufang/SH1697916224731611136.html,76
15581,15581,52093,整租·同盛公寓 2室1厅 南,嘉定,南翔,同盛公寓,84,南,2室1厅1卫,5000,/zufang/SH1709818533036163072.html,59
15582,15582,52094,整租·阳光城新界 2室2厅 南,嘉定,嘉定新城,阳光城新界,80,南,2室2厅1卫,4200,/zufang/SH1698739619438264320.html,52
15583,15583,52095,整租·魔方社区 2室1厅 东北,嘉定,菊园新区,魔方社区,41,东北,2室1厅1卫,3000,/zufang/SH1699359970346139648.html,73
15584,15584,52096,整租·万达城市公寓 3室1厅 南,嘉定,江桥,万达城市公寓,88,南,3室1厅1卫,8000,/zufang/SH1699616375904927744.html,90
15585,15585,52097,整租·解放街12号 1室1厅 南,嘉定,南翔,解放街12号,40,南,1室1厅1卫,2800,/zufang/SH1700002144075120640.html,70
15586,15586,52098,整租·绿地卡米公社 1室1厅 南,嘉定,嘉定新城,绿地卡米公社,53,南,1室1厅2卫,3600,/zufang/SH1700051700691238912.html,67
15587,15587,52099,整租·南苑四村 2室1厅 南,嘉定,嘉定老城,南苑四村,70,南,2室1厅1卫,3000,/zufang/SH1700054521574588416.html,42
15588,15588,52100,整租·世盟壹天地 1室0厅 西南,嘉定,南翔,世盟壹天地,29,西南,1室0厅1卫,3200,/zufang/SH1700074735339044864.html,110
15589,15589,52101,整租·骏丰玲珑坊 1室1厅 北,嘉定,嘉定新城,骏丰玲珑坊,37,北,1室1厅1卫,3800,/zufang/SH1717833596665856000.html,102
15590,15590,52102,整租·嘉城新航域 2室2厅 南/北,嘉定,江桥,嘉城新航域,83,南 北,2室2厅1卫,5600,/zufang/SH1717902829517012992.html,67
15591,15591,52103,整租·V格时代广场 2室0厅 南,嘉定,丰庄,V格时代广场,42,南,2室0厅2卫,4500,/zufang/SH1718568164880547840.html,107
15592,15592,52104,整租·沁乐佳苑 3室2厅 南/北,嘉定,安亭,沁乐佳苑,136,南 北,3室2厅2卫,4500,/zufang/SH1692533061524127744.html,33
15593,15593,52105,整租·玉兰一村 5室1厅 南,嘉定,安亭,玉兰一村,122,南,5室1厅2卫,4450,/zufang/SH1669284425344483328.html,36
15594,15594,52106,整租·上海派 3室2厅 南,嘉定,安亭,上海派,137,南,3室2厅2卫,4800,/zufang/SH1713564519738900480.html,35
15595,15595,52107,整租·路劲上海派花香澜庭 3室2厅 南,嘉定,安亭,路劲上海派花香澜庭,90,南,3室2厅1卫,4100,/zufang/SH1714492332826427392.html,45
15596,15596,52108,整租·博泰新苑 3室2厅 南,嘉定,安亭,博泰新苑,125,南,3室2厅2卫,4300,/zufang/SH1709048283944452096.html,34
15597,15597,52109,整租·嘉亭菁苑 2室2厅 南,嘉定,安亭,嘉亭菁苑,100,南,2室2厅2卫,6000,/zufang/SH1699717043151962112.html,60
15598,15598,52110,整租·莱英北郡(公寓) 4室1厅 南,嘉定,安亭,莱英北郡(公寓),142,南,4室1厅2卫,4000,/zufang/SH1654742922672734208.html,28
15599,15599,52111,整租·嘉福坊 1室1厅 南,嘉定,丰庄,嘉福坊,85,南,1室1厅1卫,4500,/zufang/SH1713838409321021440.html,52
15600,15600,52112,整租·金鼎香樟苑(西区) 2室1厅 南,嘉定,丰庄,金鼎香樟苑(西区),76,南,2室1厅1卫,4900,/zufang/SH1680153841221238784.html,64
15601,15601,52113,整租·阳光葡提公馆 1室2厅 东南,嘉定,嘉定新城,阳光葡提公馆,80,东南,1室2厅1卫,2700,/zufang/SH1714578579343278080.html,33
15602,15602,52114,整租·安高东方御府 3室1厅 南/北,嘉定,嘉定新城,安高东方御府,89,南 北,3室1厅1卫,5800,/zufang/SH1700002710708813824.html,65
15603,15603,52115,整租·天马新村 5室1厅 南,嘉定,嘉定新城,天马新村,130,南,5室1厅2卫,4000,/zufang/SH1692906365166551040.html,30
15604,15604,52116,整租·保利家园北区 2室2厅 南,嘉定,嘉定新城,保利家园北区,84,南,2室2厅1卫,4500,/zufang/SH1717497354292035584.html,53
15605,15605,52117,整租·金地世家 4室2厅 南,嘉定,嘉定新城,金地世家,135,南,4室2厅2卫,13000,/zufang/SH1694240505845514240.html,96
15606,15606,52118,整租·丽景小区 4室2厅 南,嘉定,嘉定老城,丽景小区,209,南,4室2厅2卫,5500,/zufang/SH1714503371412471808.html,26
15607,15607,52119,整租·金沙小区 3室2厅 南,嘉定,嘉定老城,金沙小区,105,南,3室2厅1卫,3600,/zufang/SH1716353898794450944.html,34
15608,15608,52120,整租·浦发香舍(公寓) 2室1厅 南,嘉定,嘉定老城,浦发香舍(公寓),123,南,2室1厅1卫,4000,/zufang/SH1714230409799139328.html,32
15609,15609,52121,整租·李园一村 2室1厅 南,嘉定,嘉定老城,李园一村,57,南,2室1厅1卫,1800,/zufang/SH1700428141765328896.html,31
15610,15610,52122,整租·江桥二村 2室1厅 南/北,嘉定,江桥,江桥二村,65,南 北,2室1厅1卫,4500,/zufang/SH1708374377243869184.html,69
15611,15611,52123,整租·嘉莲华商住酒店式公寓(商业类) 1室1厅 东/南,嘉定,江桥,嘉莲华商住酒店式公寓(商业类),77,东 南,1室1厅1卫,3300,/zufang/SH1675337525041823744.html,42
15612,15612,52124,整租·缘圆宝邸 2室0厅 南,嘉定,江桥,缘圆宝邸,53,南,2室0厅1卫,4900,/zufang/SH1718950130276630528.html,92
15613,15613,52125,整租·上坤云栖麓 3室2厅 南,嘉定,马陆,上坤云栖麓,89,南,3室2厅2卫,6000,/zufang/SH1704066966202875904.html,67
15614,15614,52126,整租·上坤云栖麓 3室2厅 南,嘉定,马陆,上坤云栖麓,88,南,3室2厅1卫,5400,/zufang/SH1715671190850240512.html,61
15615,15615,52127,整租·嘉宝梦之湾(别墅) 3室3厅 南/北,嘉定,菊园新区,嘉宝梦之湾(别墅),281,南 北,3室3厅3卫,9000,/zufang/SH1702907533322092544.html,32
15616,15616,52128,整租·路劲悦茂府 3室2厅 南,嘉定,菊园新区,路劲悦茂府,97,南,3室2厅1卫,7200,/zufang/SH1706266827547475968.html,74
15617,15617,52129,整租·练祁佳城阳光嘉苑（慈竹路435弄） 3室1厅 南/北,嘉定,菊园新区,练祁佳城阳光嘉苑（慈竹路435弄）,99,南 北,3室1厅1卫,3500,/zufang/SH1659464664754421760.html,35
15618,15618,52130,整租·华润中央公园四期(浩翔路98弄)(公寓) 2室2厅 南,嘉定,南翔,华润中央公园四期(浩翔路98弄)(公寓),86,南,2室2厅1卫,7000,/zufang/SH1717430718742659072.html,81
15619,15619,52131,整租·西上海名邸 2室1厅 南/北,嘉定,安亭,西上海名邸,88,南 北,2室1厅1卫,4300,/zufang/SH1697108021630468096.html,48
15620,15620,52132,整租·路劲上海派+嘉悦澜庭 2室1厅 南,嘉定,安亭,路劲上海派+嘉悦澜庭,66,南,2室1厅1卫,4000,/zufang/SH1715654050554314752.html,60
15621,15621,52133,整租·上海派 3室2厅 南/北,嘉定,安亭,上海派,87,南 北,3室2厅1卫,4200,/zufang/SH1698912713066938368.html,48
15622,15622,52134,整租·沁富佳苑 3室2厅 南/北,嘉定,安亭,沁富佳苑,124,南 北,3室2厅2卫,4500,/zufang/SH1717765163966267392.html,36
15623,15623,52135,整租·西上海御庭 3室2厅 南,嘉定,安亭,西上海御庭,91,南,3室2厅1卫,3000,/zufang/SH1713104493991690240.html,32
15624,15624,52136,整租·V格时代广场 1室1厅 南,嘉定,丰庄,V格时代广场,55,南,1室1厅1卫,3300,/zufang/SH1713857389465174016.html,60
15625,15625,52137,整租·嘉尚坊 2室1厅 南/北,嘉定,丰庄,嘉尚坊,56,南 北,2室1厅1卫,5500,/zufang/SH1691795034023657472.html,98
15626,15626,52138,整租·新城金郡 4室2厅 南,嘉定,嘉定新城,新城金郡,140,南,4室2厅2卫,5000,/zufang/SH1696751440145416192.html,35
15627,15627,52139,整租·保利天鹅语 2室2厅 南/北,嘉定,嘉定新城,保利天鹅语,120,南 北,2室2厅1卫,4500,/zufang/SH1718180199083802624.html,37
15628,15628,52140,整租·远香舫新苑 3室2厅 南/北,嘉定,嘉定新城,远香舫新苑,135,南 北,3室2厅2卫,5300,/zufang/SH1702260121213599744.html,39
15629,15629,52141,整租·龙湖蔚澜香醍 2室2厅 复式 南,嘉定,嘉定新城,龙湖蔚澜香醍,300,南,2室2厅2卫,12000,/zufang/SH1701903445646114816.html,40
15630,15630,52142,整租·保利家园北区 2室2厅 南,嘉定,嘉定新城,保利家园北区,88,南,2室2厅1卫,3300,/zufang/SH1712727821995999232.html,37
15631,15631,52143,整租·叶城五街坊 5室2厅 南,嘉定,嘉定老城,叶城五街坊,165,南,5室2厅2卫,5600,/zufang/SH1668954398027415552.html,33
15632,15632,52144,整租·嘉海雅苑 2室1厅 南,嘉定,江桥,嘉海雅苑,78,南,2室1厅1卫,3900,/zufang/SH1713116355416293376.html,50
15633,15633,52145,整租·中星海上名豪苑(二期) 4室3厅 南/北,嘉定,江桥,中星海上名豪苑(二期),360,南 北,4室3厅4卫,16500,/zufang/SH1618165817931726848.html,45
15634,15634,52146,整租·嘉城新航域 1室1厅 南,嘉定,江桥,嘉城新航域,55,南,1室1厅1卫,4300,/zufang/SH1697927447481155584.html,78
15635,15635,52147,整租·永和生活广场 1室0厅 东,嘉定,江桥,永和生活广场,58,东,1室0厅1卫,2700,/zufang/SH1693954410931027968.html,46
15636,15636,52148,整租·嘉海雅苑 3室2厅 南/北,嘉定,江桥,嘉海雅苑,122,南 北,3室2厅2卫,5500,/zufang/SH1714247931533459456.html,45
15637,15637,52149,整租·创业家园 1室1厅 南,嘉定,江桥,创业家园,77,南,1室1厅1卫,3500,/zufang/SH1687443037497589760.html,45
15638,15638,52150,整租·缘圆宝邸 1室1厅 南/北,嘉定,江桥,缘圆宝邸,53,南 北,1室1厅1卫,5200,/zufang/SH1718565067168940032.html,98
15639,15639,52151,整租·上坤云栖麓 3室2厅 南,嘉定,马陆,上坤云栖麓,90,南,3室2厅2卫,6000,/zufang/SH1707681807220080640.html,66
15640,15640,52152,整租·东方慧谷 2室1厅 南,嘉定,马陆,东方慧谷,53,南,2室1厅2卫,3200,/zufang/SH1668845494014574592.html,60
15641,15641,52153,整租·方舟时代广场 4室2厅 南/北,嘉定,马陆,方舟时代广场,120,南 北,4室2厅1卫,4300,/zufang/SH1566676837445140480.html,35
15642,15642,52154,整租·合景叠翠峰苑 3室2厅 南,嘉定,菊园新区,合景叠翠峰苑,90,南,3室2厅1卫,4800,/zufang/SH1704488304243638272.html,53
15643,15643,52155,整租·绿地天呈 4室2厅 南,嘉定,菊园新区,绿地天呈,135,南,4室2厅2卫,4500,/zufang/SH1710851611229683712.html,33
15644,15644,52156,整租·胜悦嘉苑 2室1厅 南,嘉定,菊园新区,胜悦嘉苑,68,南,2室1厅1卫,3100,/zufang/SH1707054925143343104.html,45
15645,15645,52157,整租·嘉定蔷薇苑 3室2厅 南,嘉定,菊园新区,嘉定蔷薇苑,128,南,3室2厅2卫,3300,/zufang/SH1583765445310152704.html,25
15646,15646,52158,整租·路劲翡丽湾(公寓) 3室2厅 南/北,嘉定,南翔,路劲翡丽湾(公寓),179,南 北,3室2厅2卫,7500,/zufang/SH1666299227136851968.html,41
15647,15647,52159,整租·上海庄园三期 3室1厅 南,嘉定,外冈,上海庄园三期,230,南,3室1厅3卫,7200,/zufang/SH1716669811846545408.html,31
15648,15648,52160,整租·路劲海尚湾 3室2厅 南,嘉定,外冈,路劲海尚湾,89,南,3室2厅2卫,3700,/zufang/SH1704422751017631744.html,41
15649,15649,52161,整租·瑞和云庭 2室1厅 南,嘉定,南翔,瑞和云庭,73,南,2室1厅1卫,4000,/zufang/SH1710573854297948160.html,54
15650,15650,52162,整租·绿地颐景嘉园 2室2厅 南,嘉定,嘉定新城,绿地颐景嘉园,79,南,2室2厅1卫,4800,/zufang/SH1710602481286774784.html,60
15651,15651,52163,整租·湖畔天下三期 3室1厅 南/北,嘉定,南翔,湖畔天下三期,118,南 北,3室1厅2卫,7300,/zufang/SH1712790442262659072.html,61
15652,15652,52164,整租·缘圆宝邸 1室1厅 南,嘉定,江桥,缘圆宝邸,53,南,1室1厅1卫,4800,/zufang/SH1713111980262293504.html,90
15653,15653,52165,整租·水岸金桥苑 1室1厅 南,嘉定,江桥,水岸金桥苑,56,南,1室1厅1卫,4500,/zufang/SH1713119365299175424.html,80
15654,15654,52166,整租·丰庄十二街坊 2室1厅 南,嘉定,丰庄,丰庄十二街坊,62,南,2室1厅1卫,5500,/zufang/SH1710629592055676928.html,88
15655,15655,52167,整租·金鹤新城双佳翠庭 2室1厅 南,嘉定,江桥,金鹤新城双佳翠庭,73,南,2室1厅1卫,5200,/zufang/SH1710644215320412160.html,71
15656,15656,52168,整租·新城悠活城 2室1厅 南,嘉定,菊园新区,新城悠活城,84,南,2室1厅1卫,4200,/zufang/SH1710852156950577152.html,50
15657,15657,52169,整租·华谊逸品澜湾（南区） 2室2厅 南,嘉定,南翔,华谊逸品澜湾（南区）,114,南,2室2厅1卫,6400,/zufang/SH1713039037696049152.html,56
15658,15658,52170,整租·缘圆宝邸 5室0厅 南/北,嘉定,江桥,缘圆宝邸,87,南 北,5室0厅1卫,6500,/zufang/SH1713109954686091264.html,74
15659,15659,52171,整租·迎园新村七坊 2室1厅 南,嘉定,新成路,迎园新村七坊,57,南,2室1厅1卫,2800,/zufang/SH1713107071970312192.html,49
15660,15660,52172,整租·尚都国际酒店公寓 3室1厅 东南,嘉定,安亭,尚都国际酒店公寓,54,东南,3室1厅2卫,3000,/zufang/SH1713111263703203840.html,55
15661,15661,52173,整租·合景理想家 2室2厅 南,嘉定,嘉定新城,合景理想家,46,南,2室2厅0卫,3600,/zufang/SH1713136495239364608.html,78
15662,15662,52174,整租·嘉宝紫提湾(公寓) 1室2厅 南,嘉定,嘉定新城,嘉宝紫提湾(公寓),78,南,1室2厅1卫,4000,/zufang/SH1716031870153523200.html,51
15663,15663,52175,整租·湖畔天下一期 3室2厅 南,嘉定,南翔,湖畔天下一期,103,南,3室2厅2卫,6500,/zufang/SH1716074770723766272.html,63
15664,15664,52176,整租·中星海上名豪苑(三期) 3室2厅 南/北,嘉定,江桥,中星海上名豪苑(三期),126,南 北,3室2厅2卫,5200,/zufang/SH1716353439711100928.html,41
15665,15665,52177,整租·森林公馆 1室2厅 南,嘉定,南翔,森林公馆,65,南,1室2厅1卫,5000,/zufang/SH1716405929395617792.html,76
15666,15666,52178,整租·江桥二村 2室1厅 南/北,嘉定,江桥,江桥二村,66,南 北,2室1厅1卫,3700,/zufang/SH1716694363997732864.html,56
15667,15667,52179,整租·盐湖新居 2室1厅 南,嘉定,江桥,盐湖新居,66,南,2室1厅1卫,4500,/zufang/SH1713402867424952320.html,68
15668,15668,52180,整租·金沙鼎苑 1室1厅 南,嘉定,江桥,金沙鼎苑,56,南,1室1厅1卫,5000,/zufang/SH1713402199360405504.html,89
15669,15669,52181,整租·泰辰沙河茗苑 3室2厅 南/北,嘉定,江桥,泰辰沙河茗苑,133,南 北,3室2厅2卫,9500,/zufang/SH1713421869287211008.html,71
15670,15670,52182,整租·江桥三村七街坊 2室2厅 南/北,嘉定,江桥,江桥三村七街坊,70,南 北,2室2厅1卫,4500,/zufang/SH1713527272931065856.html,64
15671,15671,52183,整租·江桥万达广场(嘉定) 1室1厅 南,嘉定,江桥,江桥万达广场(嘉定),59,南,1室1厅1卫,5600,/zufang/SH1713540645819252736.html,94
15672,15672,52184,整租·漪园新村 3室1厅 南/北,嘉定,南翔,漪园新村,84,南 北,3室1厅1卫,4500,/zufang/SH1716719269829410816.html,53
15673,15673,52185,整租·绿洲丰怡园 2室1厅 南/北,嘉定,嘉定老城,绿洲丰怡园,65,南 北,2室1厅1卫,3000,/zufang/SH1717044301482950656.html,46
15674,15674,52186,整租·路劲悦茂府 3室1厅 南/北,嘉定,菊园新区,路劲悦茂府,123,南 北,3室1厅4卫,6800,/zufang/SH1717084871400095744.html,55
15675,15675,52187,整租·海伦堡爱ME城市 2室1厅 南,嘉定,南翔,海伦堡爱ME城市,53,南,2室1厅1卫,4000,/zufang/SH1717114163815251968.html,75
