,Unnamed: 0,title,location1,location2,location3,area,orientation,room_type,price,url
51420,51420,整租·万科城市花园 1室1厅 南,闵行,七宝,万科城市花园,50,南,1室1厅1卫,4700,/zufang/SH1711684661387722752.html
51421,51421,整租·爱庐世纪新苑 1室1厅 南,闵行,颛桥,爱庐世纪新苑,59,南,1室1厅1卫,4600,/zufang/SH1711969373683449856.html
51422,51422,整租·万科早城(二期) 1室1厅 南,闵行,浦江,万科早城(二期),60,南,1室1厅1卫,3500,/zufang/SH1713577462488629248.html
51426,51426,整租·新闵小区 1室1厅 南,闵行,老闵行,新闵小区,39,南,1室1厅1卫,3200,/zufang/SH1708336528230449152.html
51427,51427,整租·汇颂南苑 1室1厅 南,闵行,闵浦,汇颂南苑,61,南,1室1厅1卫,3000,/zufang/SH1708335132437381120.html
51429,51429,整租·莘松三村 1室1厅 南,闵行,莘庄北广场,莘松三村,39,南,1室1厅1卫,3200,/zufang/SH1660239967240060928.html
51430,51430,整租·爱博五村 1室1厅 南,闵行,华漕,爱博五村,59,南,1室1厅1卫,4000,/zufang/SH1667517858948579328.html
51431,51431,整租·滨浦新苑七村 1室1厅 南/北,闵行,浦江,滨浦新苑七村,62,南 北,1室1厅1卫,4200,/zufang/SH1668542967276634112.html
51434,51434,整租·舒兴小区 1室1厅 南,闵行,西郊,舒兴小区,46,南,1室1厅1卫,4300,/zufang/SH1670815115638734848.html
51438,51438,整租·宾川路380弄 1室1厅 南,闵行,老闵行,宾川路380弄,61,南,1室1厅1卫,3700,/zufang/SH1663409993350643712.html
51439,51439,整租·高兴花园二三四街坊 1室1厅 南/北,闵行,春申,高兴花园二三四街坊,47,南 北,1室1厅1卫,3800,/zufang/SH1701425239071653888.html
51440,51440,整租·兴银花园 1室1厅 南,闵行,颛桥,兴银花园,45,南,1室1厅1卫,3400,/zufang/SH1669235354902724608.html
51441,51441,整租·金丰小区北区（121弄） 1室1厅 南,闵行,华漕,金丰小区北区（121弄）,48,南,1室1厅1卫,3500,/zufang/SH1680188692586561536.html
51442,51442,整租·绿梅一村 1室1厅 南,闵行,莘庄北广场,绿梅一村,45,南,1室1厅1卫,3900,/zufang/SH1694688076288229376.html
51445,51445,整租·莘南花苑一村 1室1厅 南,闵行,莘庄南广场,莘南花苑一村,54,南,1室1厅1卫,4000,/zufang/SH1659852165885198336.html
51446,51446,整租·聚缘北庭 1室1厅 南,闵行,闵浦,聚缘北庭,56,南,1室1厅1卫,3000,/zufang/SH1660112310242377728.html
51447,51447,整租·常兴家园 1室1厅 南,闵行,春申,常兴家园,53,南,1室1厅1卫,3900,/zufang/SH1666723924563460096.html
51448,51448,整租·罗阳七村(三洲花园) 1室1厅 南,闵行,梅陇,罗阳七村(三洲花园),51,南,1室1厅1卫,4300,/zufang/SH1699802298789658624.html
51449,51449,整租·虹桥博雅苑 1室1厅 南,闵行,华漕,虹桥博雅苑,60,南,1室1厅1卫,4000,/zufang/SH1700145261671612416.html
51456,51456,整租·古美一村 1室1厅 南,闵行,古美,古美一村,46,南,1室1厅1卫,4600,/zufang/SH1709437669559238656.html
51457,51457,整租·滨浦新苑九村 1室1厅 南,闵行,浦江,滨浦新苑九村,60,南,1室1厅1卫,3800,/zufang/SH1707253716475707392.html
51458,51458,整租·上陇新村 1室1厅 南,闵行,梅陇,上陇新村,43,南,1室1厅1卫,4300,/zufang/SH1693486430405263360.html
51461,51461,整租·瑞和新苑浦涛路399弄 1室1厅 南,闵行,闵浦,瑞和新苑浦涛路399弄,55,南,1室1厅1卫,3300,/zufang/SH1689244146860032000.html
51462,51462,整租·紫晶南园 1室1厅 南,闵行,吴泾,紫晶南园,54,南,1室1厅1卫,3800,/zufang/SH1708070907295039488.html
51463,51463,整租·爱庐世纪新苑 1室1厅 南,闵行,颛桥,爱庐世纪新苑,59,南,1室1厅1卫,4300,/zufang/SH1696833368848596992.html
51464,51464,整租·平南三四村 1室1厅 南,闵行,古美,平南三四村,40,南,1室1厅1卫,4700,/zufang/SH1697205381492637696.html
51465,51465,整租·闵浦新苑六村 1室1厅 南,闵行,闵浦,闵浦新苑六村,54,南,1室1厅1卫,3200,/zufang/SH1691075269554601984.html
51466,51466,整租·万顺水原墅 1室1厅 南,闵行,颛桥,万顺水原墅,62,南,1室1厅1卫,4000,/zufang/SH1674059962331955200.html
51467,51467,整租·高华小区 1室1厅 南,闵行,老闵行,高华小区,39,南,1室1厅1卫,3200,/zufang/SH1709166146671869952.html
51468,51468,整租·平南一二村 1室1厅 南,闵行,古美,平南一二村,40,南,1室1厅1卫,4800,/zufang/SH1711642631458521088.html
51470,51470,整租·西街421弄 1室1厅 南,闵行,莘庄南广场,西街421弄,34,南,1室1厅1卫,3000,/zufang/SH1710953257137864704.html
51471,51471,整租·南北大街222号 1室1厅 南,闵行,老闵行,南北大街222号,30,南,1室1厅1卫,3600,/zufang/SH1713913681911218176.html
51472,51472,整租·龙柏七村 1室1厅 南,闵行,龙柏,龙柏七村,49,南,1室1厅1卫,4500,/zufang/SH1714249959412334592.html
51473,51473,整租·塘泾南苑 1室1厅 南,闵行,吴泾,塘泾南苑,68,南,1室1厅1卫,4000,/zufang/SH1712669357848395776.html
51474,51474,整租·东川花苑 1室1厅 南,闵行,老闵行,东川花苑,30,南,1室1厅1卫,3100,/zufang/SH1715237536219004928.html
51475,51475,整租·马桥景城·和苑 1室1厅 东南/南,闵行,老闵行,马桥景城·和苑,50,东南 南,1室1厅1卫,3800,/zufang/SH1715321447435468800.html
51476,51476,整租·臻澜苑 1室1厅 南,闵行,老闵行,臻澜苑,65,南,1室1厅1卫,3500,/zufang/SH1700377811639861248.html
51478,51478,整租·黎明花园 1室1厅 南,闵行,七宝,黎明花园,41,南,1室1厅1卫,4800,/zufang/SH1706514599836123136.html
51479,51479,整租·虹桥博雅苑 1室1厅 南,闵行,华漕,虹桥博雅苑,59,南,1室1厅1卫,3850,/zufang/SH1693986420990935040.html
51482,51482,整租·金丰小区北区（121弄） 1室1厅 南,闵行,华漕,金丰小区北区（121弄）,46,南,1室1厅1卫,4300,/zufang/SH1691807543904436224.html
51484,51484,整租·银都新村(1至7区) 1室1厅 南,闵行,莘庄南广场,银都新村(1至7区),42,南,1室1厅1卫,3300,/zufang/SH1702922501476057088.html
51485,51485,整租·海上新村 1室1厅 南,闵行,古美,海上新村,43,南,1室1厅1卫,4800,/zufang/SH1703282900041990144.html
51486,51486,整租·涞港星苑 1室1厅 南,闵行,华漕,涞港星苑,70,南,1室1厅1卫,4500,/zufang/SH1699718430212489216.html
51487,51487,整租·高兴花园五街坊 1室1厅 南,闵行,春申,高兴花园五街坊,57,南,1室1厅1卫,4200,/zufang/SH1699998797158940672.html
51488,51488,整租·银都新村(1至7区) 1室1厅 南,闵行,莘庄南广场,银都新村(1至7区),42,南,1室1厅1卫,3000,/zufang/SH1712687463236894720.html
51489,51489,整租·永德小区永北 1室1厅 南,闵行,吴泾,永德小区永北,37,南,1室1厅1卫,3300,/zufang/SH1703810669024903168.html
51490,51490,整租·新梅花苑 1室1厅 南,闵行,古美,新梅花苑,42,南,1室1厅1卫,4300,/zufang/SH1700062257800544256.html
51491,51491,整租·奥塞花园 1室1厅 南,闵行,莘庄南广场,奥塞花园,53,南,1室1厅1卫,5000,/zufang/SH1700463315559383040.html
51492,51492,整租·飞碟苑 1室1厅 南,闵行,老闵行,飞碟苑,59,南,1室1厅1卫,3900,/zufang/SH1704358631136296960.html
51493,51493,整租·馨盛佳苑 1室1厅 南,闵行,华漕,馨盛佳苑,66,南,1室1厅1卫,4300,/zufang/SH1713166534148358144.html
51494,51494,整租·臻澜苑 1室1厅 南,闵行,老闵行,臻澜苑,65,南,1室1厅1卫,4050,/zufang/SH1713439960180195328.html
51495,51495,整租·高兴花园一街坊 1室1厅 南,闵行,春申,高兴花园一街坊,47,南,1室1厅1卫,3600,/zufang/SH1705122669915013120.html
51503,51503,整租·新梅花苑 1室1厅 南,闵行,古美,新梅花苑,42,南,1室1厅1卫,4300,/zufang/SH1713809246400806912.html
51504,51504,整租·金丰小区北区（121弄） 1室1厅 南,闵行,华漕,金丰小区北区（121弄）,49,南,1室1厅1卫,3400,/zufang/SH1703065905908416512.html
51505,51505,整租·上陇新村 1室1厅 南/北,闵行,梅陇,上陇新村,44,南 北,1室1厅1卫,4000,/zufang/SH1705921580078465024.html
51506,51506,整租·虹浦新城南区 1室1厅 南,闵行,闵浦,虹浦新城南区,55,南,1室1厅1卫,3350,/zufang/SH1706197315250814976.html
51507,51507,整租·上陇新村 1室1厅 南,闵行,梅陇,上陇新村,42,南,1室1厅1卫,3800,/zufang/SH1706546742742220800.html
51510,51510,整租·万科城市花园 1室1厅 南,闵行,七宝,万科城市花园,50,南,1室1厅1卫,4700,/zufang/SH1712655287145463808.html
51511,51511,整租·西湖苑 1室1厅 南,闵行,莘庄北广场,西湖苑,38,南,1室1厅1卫,3200,/zufang/SH1707616822519398400.html
51512,51512,整租·虹桥晶邸 1室1厅 南,闵行,华漕,虹桥晶邸,52,南,1室1厅1卫,3800,/zufang/SH1670996343226630144.html
51514,51514,整租·宾川路380弄 1室1厅 南,闵行,老闵行,宾川路380弄,52,南,1室1厅1卫,3500,/zufang/SH1709534421587066880.html
51515,51515,整租·贵峰苑 1室1厅 南/北,闵行,颛桥,贵峰苑,47,南 北,1室1厅1卫,3900,/zufang/SH1715357158045908992.html
51516,51516,整租·爱博六村 1室1厅 南,闵行,华漕,爱博六村,60,南,1室1厅1卫,4200,/zufang/SH1709487932856860672.html
51518,51518,整租·宝隆新村 1室1厅 南,闵行,七宝,宝隆新村,30,南,1室1厅1卫,3900,/zufang/SH1694590558195941376.html
51520,51520,整租·臻澜苑 1室1厅 南,闵行,老闵行,臻澜苑,65,南,1室1厅1卫,3800,/zufang/SH1685644587562958848.html
51522,51522,整租·中城绿苑 1室1厅 南,闵行,春申,中城绿苑,54,南,1室1厅1卫,4600,/zufang/SH1701206197144649728.html
51523,51523,整租·瑞和雅苑叁街区 1室1厅 南,闵行,闵浦,瑞和雅苑叁街区,65,南,1室1厅1卫,4000,/zufang/SH1701173629661741056.html
51525,51525,整租·莲花苑 1室1厅 南,闵行,梅陇,莲花苑,58,南,1室1厅1卫,4500,/zufang/SH1705541404316401664.html
51526,51526,整租·水语人家南苑 1室1厅 南,闵行,闵浦,水语人家南苑,54,南,1室1厅1卫,3200,/zufang/SH1709110751592972288.html
51527,51527,整租·水语人家北苑 1室1厅 南,闵行,闵浦,水语人家北苑,53,南,1室1厅1卫,3500,/zufang/SH1706164285412999168.html
51528,51528,整租·涞港星苑 1室1厅 南,闵行,华漕,涞港星苑,60,南,1室1厅1卫,4700,/zufang/SH1706647645612670976.html
51535,51535,整租·金丰小区北区（121弄） 1室1厅 南/北,闵行,华漕,金丰小区北区（121弄）,49,南 北,1室1厅1卫,3600,/zufang/SH1709890258318917632.html
51536,51536,整租·浦恒馨苑 1室1厅 南,闵行,浦江,浦恒馨苑,63,南,1室1厅1卫,4600,/zufang/SH1707659972386488320.html
51537,51537,整租·宝安新苑 1室1厅 南,闵行,莘庄北广场,宝安新苑,55,南,1室1厅1卫,4800,/zufang/SH1710144610627485696.html
51540,51540,整租·凤庆小区 2室1厅 南,闵行,老闵行,凤庆小区,53,南,2室1厅1卫,3000,/zufang/SH1656851502595047424.html
51541,51541,整租·凤庆小区 2室1厅 南,闵行,老闵行,凤庆小区,52,南,2室1厅1卫,2800,/zufang/SH1676235710119542784.html
51542,51542,整租·红旗三村 2室1厅 南,闵行,老闵行,红旗三村,59,南,2室1厅1卫,3000,/zufang/SH2383268125299703808.html
51543,51543,整租·昆阳小区 2室1厅 南,闵行,老闵行,昆阳小区,56,南,2室1厅1卫,2850,/zufang/SH1697897723149156352.html
51544,51544,整租·虹浦新城南区 2室1厅 南,闵行,闵浦,虹浦新城南区,75,南,2室1厅1卫,2800,/zufang/SH1712803558761431040.html
51545,51545,整租·氯碱小区 2室1厅 南,闵行,吴泾,氯碱小区,60,南,2室1厅1卫,2600,/zufang/SH1712445931846107136.html
51546,51546,整租·汇秀景苑一街坊 2室1厅 南,闵行,闵浦,汇秀景苑一街坊,79,南,2室1厅1卫,2700,/zufang/SH1701823172883513344.html
51547,51547,整租·沧源小区 2室1厅 南,闵行,老闵行,沧源小区,43,南,2室1厅1卫,3000,/zufang/SH1707701371198767104.html
51549,51549,整租·汽轮小区 2室1厅 南,闵行,老闵行,汽轮小区,56,南,2室1厅1卫,2800,/zufang/SH1709853107434815488.html
51550,51550,整租·永德小区永南 2室1厅 南,闵行,吴泾,永德小区永南,48,南,2室1厅1卫,2800,/zufang/SH1711943460786798592.html
51552,51552,整租·吴泾新村 2室0厅 南,闵行,吴泾,吴泾新村,16,南,2室0厅1卫,2400,/zufang/SH1709465311134089216.html
51553,51553,整租·永康城香樟苑 2室1厅 南,闵行,浦江,永康城香樟苑,67,南,2室1厅1卫,2500,/zufang/SH1713072779093344256.html
51554,51554,整租·瑞和华苑北区 2室1厅 南,闵行,闵浦,瑞和华苑北区,83,南,2室1厅1卫,2500,/zufang/SH1699406693022040064.html
51555,51555,整租·电机一二村 2室1厅 南,闵行,老闵行,电机一二村,45,南,2室1厅1卫,3000,/zufang/SH1715238507145854976.html
51557,51557,整租·昆阳小区 2室1厅 南,闵行,老闵行,昆阳小区,58,南,2室1厅1卫,2750,/zufang/SH1714915757113999360.html
51558,51558,整租·欣佳宝邸 2室1厅 南/北,闵行,闵浦,欣佳宝邸,77,南 北,2室1厅1卫,2900,/zufang/SH1695739838013112320.html
51559,51559,整租·浦江宝邸北区 2室1厅 南/北,闵行,闵浦,浦江宝邸北区,79,南 北,2室1厅1卫,2700,/zufang/SH1700809047927685120.html
51560,51560,整租·聚缘南庭 2室1厅 南/北,闵行,闵浦,聚缘南庭,74,南 北,2室1厅1卫,2800,/zufang/SH1698549558042165248.html
51562,51562,整租·汇延路59弄 2室1厅 南,闵行,闵浦,汇延路59弄,84,南,2室1厅1卫,2900,/zufang/SH1697891934720229376.html
51563,51563,整租·浦江瑞和城 2室1厅 南/北,闵行,闵浦,浦江瑞和城,76,南 北,2室1厅1卫,2600,/zufang/SH1699004720435167232.html
51564,51564,整租·永康城星华园 2室1厅 南/北,闵行,浦江,永康城星华园,80,南 北,2室1厅1卫,2600,/zufang/SH1699377184566673408.html
51565,51565,整租·红旗三村 2室1厅 南/北,闵行,老闵行,红旗三村,60,南 北,2室1厅1卫,2600,/zufang/SH1652892025789349888.html
51566,51566,整租·马桥景城·和苑 2室1厅 南,闵行,老闵行,马桥景城·和苑,66,南,2室1厅1卫,2700,/zufang/SH1714263252445167616.html
51568,51568,整租·永德小区永北 2室1厅 南,闵行,吴泾,永德小区永北,44,南,2室1厅1卫,3000,/zufang/SH1713187009511555072.html
51569,51569,整租·浦江瑞和城陆街区（南） 2室2厅 南,闵行,闵浦,浦江瑞和城陆街区（南）,72,南,2室2厅1卫,2100,/zufang/SH1712673661351100416.html
51570,51570,整租·红旗五村 2室1厅 南,闵行,老闵行,红旗五村,50,南,2室1厅1卫,2700,/zufang/SH1713827466931339264.html
51571,51571,整租·浦江宝邸 2室1厅 南,闵行,闵浦,浦江宝邸,80,南,2室1厅1卫,3000,/zufang/SH1712781248750944256.html
51573,51573,整租·瑞和华苑南区 2室1厅 南/北,闵行,闵浦,瑞和华苑南区,84,南 北,2室1厅1卫,2800,/zufang/SH1706956580630560768.html
51575,51575,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2600,/zufang/SH1709589531667202048.html
51576,51576,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2300,/zufang/SH1709841111813455872.html
51577,51577,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2000,/zufang/SH1695049273126682624.html
51578,51578,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2700,/zufang/SH1695713695851610112.html
51579,51579,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2600,/zufang/SH1702151206522060800.html
51580,51580,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2100,/zufang/SH1711719945458417664.html
51581,51581,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),28,南,1室1厅1卫,2800,/zufang/SH1718918102911025152.html
51582,51582,整租·新华小区（龙吴路5599弄） 1室1厅 南/北,闵行,吴泾,新华小区（龙吴路5599弄）,60,南 北,1室1厅1卫,2700,/zufang/SH2356507492760436736.html
51583,51583,整租·红旗三村 1室1厅 南,闵行,老闵行,红旗三村,42,南,1室1厅1卫,2900,/zufang/SH2431224234580639744.html
51584,51584,整租·昆阳小区 1室1厅 南,闵行,老闵行,昆阳小区,39,南,1室1厅1卫,3000,/zufang/SH1713173580100927488.html
51585,51585,整租·万乐城(商业类) 1室1厅 北,闵行,吴泾,万乐城(商业类),21,北,1室1厅1卫,2000,/zufang/SH1710578002909200384.html
51586,51586,整租·红旗小区 1室1厅 东,闵行,老闵行,红旗小区,39,东,1室1厅1卫,2200,/zufang/SH1642844298607067136.html
51587,51587,整租·永德小区永北 1室1厅 南,闵行,吴泾,永德小区永北,37,南,1室1厅1卫,2600,/zufang/SH1657252955641872384.html
51588,51588,整租·水语人家北苑 1室1厅 南,闵行,闵浦,水语人家北苑,55,南,1室1厅1卫,2700,/zufang/SH1666653170580848640.html
51589,51589,整租·昆阳小区 1室1厅 南,闵行,老闵行,昆阳小区,36,南,1室1厅1卫,2550,/zufang/SH1662126850727477248.html
51591,51591,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2700,/zufang/SH1694181356247973888.html
51592,51592,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2700,/zufang/SH1683020194521284608.html
51593,51593,整租·浦江馨都 1室1厅 南,闵行,闵浦,浦江馨都,57,南,1室1厅1卫,3000,/zufang/SH1681907156464435200.html
51594,51594,整租·万乐城(商业类) 1室1厅 北,闵行,吴泾,万乐城(商业类),23,北,1室1厅1卫,2000,/zufang/SH1657218381876559872.html
51597,51597,整租·金丰小区北区（121弄） 1室1厅 南,闵行,华漕,金丰小区北区（121弄）,49,南,1室1厅1卫,2500,/zufang/SH1695063317699100672.html
51598,51598,整租·红旗五村 1室1厅 南/北,闵行,老闵行,红旗五村,42,南 北,1室1厅1卫,2700,/zufang/SH1718951908795744256.html
51599,51599,整租·润雅苑 1室1厅 南,闵行,华漕,润雅苑,60,南,1室1厅1卫,2500,/zufang/SH1713538098651987968.html
51600,51600,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2700,/zufang/SH1712354585894453248.html
51601,51601,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2700,/zufang/SH1700356557247610880.html
51602,51602,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2800,/zufang/SH1707293246457118720.html
51603,51603,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2500,/zufang/SH1696007728322838528.html
51604,51604,整租·万乐城(商业类) 1室1厅 北,闵行,吴泾,万乐城(商业类),21,北,1室1厅1卫,2000,/zufang/SH1700856322628517888.html
51605,51605,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2600,/zufang/SH1686575497447735296.html
51606,51606,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2800,/zufang/SH1688101485801373696.html
51607,51607,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2000,/zufang/SH1705090531186442240.html
51608,51608,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2700,/zufang/SH1657960469790457856.html
51609,51609,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2200,/zufang/SH1664534045385555968.html
51610,51610,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2200,/zufang/SH1676440110939242496.html
51611,51611,整租·鹤明小区 1室1厅 南,闵行,老闵行,鹤明小区,38,南,1室1厅1卫,2600,/zufang/SH1637690830107967488.html
51612,51612,整租·电机一二村 1室0厅 南,闵行,老闵行,电机一二村,28,南,1室0厅1卫,2600,/zufang/SH1694265888850575360.html
51613,51613,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),28,南,1室1厅1卫,2900,/zufang/SH1666098187561074688.html
51614,51614,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2800,/zufang/SH1668959610423214080.html
51615,51615,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2100,/zufang/SH1643597485463044096.html
51616,51616,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2300,/zufang/SH1670729456601268224.html
51617,51617,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2500,/zufang/SH1677156320886652928.html
51618,51618,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2850,/zufang/SH1672146493227663360.html
51619,51619,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),28,南,1室1厅1卫,2900,/zufang/SH1692819795382108160.html
51620,51620,整租·华江小区 1室0厅 南,闵行,老闵行,华江小区,33,南,1室0厅1卫,2500,/zufang/SH1714123569518084096.html
51624,51624,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2100,/zufang/SH1703786348319604736.html
51625,51625,整租·绿梅一村 1室0厅 南,闵行,莘庄北广场,绿梅一村,30,南,1室0厅1卫,2700,/zufang/SH1701575431439777792.html
51626,51626,整租·华江小区 1室1厅 南/北,闵行,老闵行,华江小区,30,南 北,1室1厅1卫,2800,/zufang/SH1701863131933835264.html
51627,51627,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2000,/zufang/SH1713760629837266944.html
51628,51628,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2200,/zufang/SH1706948863568379904.html
51629,51629,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2600,/zufang/SH1716319121978687488.html
51630,51630,整租·高华小区 1室1厅 南,闵行,老闵行,高华小区,39,南,1室1厅1卫,2800,/zufang/SH1709513289932734464.html
51631,51631,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2600,/zufang/SH1710231914708729856.html
51632,51632,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2700,/zufang/SH1711362738292260864.html
51633,51633,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2700,/zufang/SH1657302208787513344.html
51635,51635,整租·永德小区永南 1室1厅 南,闵行,吴泾,永德小区永南,37,南,1室1厅1卫,2700,/zufang/SH1705451216898621440.html
51636,51636,整租·万乐城(商业类) 1室1厅 北,闵行,吴泾,万乐城(商业类),22,北,1室1厅1卫,2300,/zufang/SH1684889390469349376.html
51637,51637,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2600,/zufang/SH2570977198723317760.html
51638,51638,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2600,/zufang/SH1689176515264118784.html
51639,51639,整租·保利佳苑 1室1厅 南,闵行,老闵行,保利佳苑,56,南,1室1厅1卫,2400,/zufang/SH1689484389500583936.html
51643,51643,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),21,北,1室0厅1卫,2100,/zufang/SH1680489654274490368.html
51644,51644,整租·红旗小区 1室1厅 西南,闵行,老闵行,红旗小区,41,西南,1室1厅1卫,2090,/zufang/SH1621396547075833856.html
51645,51645,整租·新华小区 1室1厅 南/北,闵行,老闵行,新华小区,42,南 北,1室1厅1卫,2600,/zufang/SH1638830591635881984.html
51646,51646,整租·汇秀景苑三街坊 1室1厅 南,闵行,闵浦,汇秀景苑三街坊,55,南,1室1厅1卫,2800,/zufang/SH1689128402751062016.html
51647,51647,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2600,/zufang/SH1608389583400075264.html
51648,51648,整租·昆阳小区 1室0厅 南,闵行,老闵行,昆阳小区,35,南,1室0厅1卫,2100,/zufang/SH1648569744225206272.html
51649,51649,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2600,/zufang/SH1687721680866115584.html
51650,51650,整租·万乐城(商业类) 1室1厅 北,闵行,吴泾,万乐城(商业类),21,北,1室1厅1卫,2100,/zufang/SH1709085181828136960.html
51653,51653,整租·吴泾新村 1室1厅 南,闵行,吴泾,吴泾新村,17,南,1室1厅0卫,2000,/zufang/SH1700383134840782848.html
51654,51654,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),28,南,1室1厅1卫,2700,/zufang/SH1665650815525715968.html
51655,51655,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2100,/zufang/SH1667448180347764736.html
51656,51656,整租·电机五村 1室1厅 南,闵行,老闵行,电机五村,51,南,1室1厅1卫,2800,/zufang/SH1674710535335051264.html
51657,51657,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2599,/zufang/SH1675730912957956096.html
51658,51658,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),27,南,1室0厅1卫,2800,/zufang/SH1675456407882694656.html
51659,51659,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2800,/zufang/SH1679352195956342784.html
51660,51660,整租·万乐城(商业类) 1室0厅 北,闵行,吴泾,万乐城(商业类),22,北,1室0厅1卫,2100,/zufang/SH1673597602228076544.html
51661,51661,整租·万乐城(商业类) 1室0厅 南,闵行,吴泾,万乐城(商业类),28,南,1室0厅1卫,2600,/zufang/SH1673593902914863104.html
51662,51662,整租·电机五村 1室1厅 南,闵行,老闵行,电机五村,29,南,1室1厅1卫,2800,/zufang/SH1704003912815607808.html
51663,51663,整租·万乐城(商业类) 1室1厅 南,闵行,吴泾,万乐城(商业类),27,南,1室1厅1卫,2800,/zufang/SH1677298654790025216.html
51664,51664,整租·万乐城(公寓) 1室0厅 南,闵行,吴泾,万乐城(公寓),28,南,1室0厅1卫,2800,/zufang/SH1677677060216061952.html
51665,51665,整租·昆阳小区 1室1厅 南,闵行,老闵行,昆阳小区,32,南,1室1厅1卫,2500,/zufang/SH1719268453212225536.html
51666,51666,整租·电机一二村 1室1厅 南/北,闵行,老闵行,电机一二村,30,南 北,1室1厅1卫,2500,/zufang/SH1682640691949207552.html
51667,51667,整租·红旗小区 1室1厅 西,闵行,老闵行,红旗小区,33,西,1室1厅1卫,2300,/zufang/SH1705154950905987072.html
